,ISO_3166-1_alpha-2,ISO_3166-1_alpha-3,_name,_type,administrative,aerodrome,allotments,archaeological_site,arts_centre,artwork,attraction,bakery,bar,bay,beach,building,bus_stop,cafe,canal,car_rental,chalet,city,city_district,clothes,commercial,community_centre,continent,convenience,country,country_code,county,county_code,cycleway,department_store,doctors,dry_cleaning,farm,farmyard,fast_food,ferry_terminal,florist,footway,fuel,garden,grave_yard,guest_house,hamlet,hardware,hostel,hotel,house,house_number,industrial,information,island,islet,lat,lng,local_administrative_area,locality,marina,memorial,mountain_pass,neighbourhood,path,peak,pedestrian,picnic_site,place_of_worship,political_union,postcode,pub,raceway,railway,recreation_ground,region,residential,restaurant,retail,river,road,road_type,sports_centre,stadium,state,state_code,state_district,station,stream,suburb,subway_entrance,supermarket,taxi,town,toys,travel_agency,university,unknown,viewpoint,village,water
1261,DE,DEU,Skandinavien,road,,,,,,,,,,,,,,,,,,,,,Interkommunales Gewerbegebiet Flensburg/Handewitt,,Europe,,Germany,de,Schleswig-Flensburg,,,,,,,,,,,,,,,,,,,,,,,,,,54.7785553,9.3312287,,,,,,,,,,,,European Union,24983,,,,,,,,,,Skandinavien-Damm,residential,,,Schleswig-Holstein,SH,,,,,,,,Handewitt,,,,,,,
1262,DE,DEU,Skandinavien,road,,,,,,,,,,,,,,,,,,,,,Interkommunales Gewerbegebiet Flensburg/Handewitt,,Europe,,Germany,de,Schleswig-Flensburg,,,,,,,,,,,,,,,,,,,,,,,,,,54.7773429,9.3335494,,,,,,,,,,,,European Union,24983,,,,,,,,,,Skandinavien-Bogen,residential,,,Schleswig-Holstein,SH,,,,,,,,Handewitt,,,,,,,
1263,DE,DEU,Skandinavien,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Segeberg,,,,,,,,,,,,,,,,,,,,,,,,,,53.9549438,10.1974764,,,,,,,,,,,,European Union,23812,,,,,,,,,,Skandinavienstraße,residential,,,Schleswig-Holstein,SH,,,,,,,,Wahlstedt,,,,,,,
1264,DE,DEU,Skandinavien,building,,,,,,,,,,,,Skandinavien Haus,,,,,,Hamburg,Hamburg-Mitte,,,,Europe,,Germany,de,,,,,,,,,,,,,,,,,,,,,,10,,,,,53.5493403,9.9935756,,,,,,,,,,,,European Union,20095,,,,,,,,,,Kleine Johannisstraße,,,,Hamburg,HH,,,,Altstadt,,,,,,,,,,,
1265,FI,FIN,Skandinavien,building,,,,,,,,,,,,,,,,,,Helsinki,Southern major district,,,,Europe,,Finland,fi,Helsinki sub-region,,,,,,,,,,,,,,,,,,,,Cool Company Skandinavien ab,61,,,,,60.167971,24.932499,,,,,,,,,,,,European Union,00100,,,,,,,,,,Fredrikinkatu,,,,Southern Finland,,Southern Finland,,,Kamppi,,,,,,,,,,,
1266,DE,DEU,Skandinavien,travel_agency,,,,,,,,,,,,,,,,,,Oldenburg,,,,,Europe,,Germany,de,Oldenburg,,,,,,,,,,,,,,,,,,,,,,,,,,53.1469558,8.2179905,,,,,,,,,,,,European Union,26123,,,,,,,,,,Donnerschweer Straße,,,,Lower Saxony,,,,,Bürgeresch,,,,,,Skandinavien Trips,,,,,
1267,DE,DEU,Skandinavien,garden,,,,,,,,,,,,,,,,,,Berlin,Steglitz-Zehlendorf,,,,Europe,,Germany,de,,,,,,,,,,,,,,Skandinavien Gebirgsflora,,,,,,,,,,,,,52.4564829,13.302821,,,,,,,,,,,,European Union,12203,,,,,,,,,,Altensteinstraße,,,,Berlin,BE,,,,Dahlem,,,,,,,,,,,
1268,DE,DEU,Skandinavien,garden,,,,,,,,,,,,,,,,,,Berlin,Steglitz-Zehlendorf,,,,Europe,,Germany,de,,,,,,,,,,,,,,Skandinavien Waldregion,,,,,,,,,,,,,52.4565882,13.3030388,,,,,,,,,,,,European Union,12203,,,,,,,,,,Altensteinstraße,,,,Berlin,BE,,,,Dahlem,,,,,,,,,,,
1269,DE,DEU,Skandinavien,fast_food,,,,,,,,,,,,,,,,,,Frankfurt (Oder),,,,,Europe,,Germany,de,,,,,,,,,Skandinavien Ice Soft Eis und Hot-Dog,,,,,,,,,,,,,192,,,,,52.3432844,14.5507035,,,,,,,,,,,,European Union,15230,,,,,,,,,,Karl-Marx-Straße,,,,Brandenburg,BB,,,,Beresinchen,,,,Frankfurt (Oder),,,,,,,
1270,NO,NOR,Gudbrandsdalen,farm,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Østfold,,,,,,Gudbrandsdalen,,,,,,,,,,Amundrud,,,,,,,,,,59.6727667,11.0673417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,NO,NOR,Gudbrandsdalen,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Oppland,,,,,,,,,,,,,,,,,,,,,,,,,,61.6653215,9.6512058,,,,,,,,,,,,,,,,,,,,,,,Gudbrandsdalen,,,,,,,,,,,,,,,,,,,Kvam,
1272,NO,NOR,Gudbrandsdalen,road,,,,,,,,,,,,,,,,,,Oslo,Marka,,,,Europe,,Norway,no,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,59.8575507,10.8900208,,,,,,,Cudriobakken,,,,,,0689,,,,,,,,,,,,,,,,,,,,,,,,,,,Gudbrandsdalen,,,
1273,NO,NOR,Gudbrandsdalen,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Nordland,,,,,,,,,,,,,,,,Oldervik,,,,,,,,,,66.5172,13.316214,,,,,,Nordrabben,,,,,,,,,,,,,,,,,431,,,,,,,,,Sørfjorden,,,,,,,,Gudbrandsdalen,,,
1274,NO,NOR,Gudbrandsdalen,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Oppland,,,,,,,,,,,,,,,,Harpefoss,,,,,,,,,,61.5829007,9.8344149,,,,,,,,,,,,,,,,,,,,,,,Kongsvegen,,,,,,,,,,,,,,,,,Gudbrandsdalen,,,
1275,NO,NOR,Molde,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,,,,,,,,,,,,,,,,,,62.7509137,7.3547745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,NO,NOR,Molde,city,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,,,,,,,,,,,,,,,,,,62.7378836,7.1589568,,,,,,,,,,,,,6413,,,,,,,,,,,,,,,,,,,,,,,Molde,,,,,,,
1277,NO,NOR,Molde,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,,,,,,,,,,,,,,,,,,62.6949746,6.7519034,,,,,,,,,,,,,6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,NO,NOR,Molde,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,,,,,,,,,,,,,,,,,,62.5915539,8.1416674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,DE,DEU,Molde,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Kreis Düren,,,,,,,,,,,,,,,,,,,,,,,,,,50.8576255,6.4675295,,Molde,,,,,,,,,,European Union,52382,,,,,,,,,,,,,,North Rhine-Westphalia,,Cologne Government Region,,,,,,,,,,,,,Niederzier,
1280,DE,DEU,Molde,bus_stop,,,,,,,,,,,,,Molde,,,,,Kreis Unna,,,,,Europe,,Germany,de,Kreis Unna,,,,,,,,,,,,,,,,,,,,,,,,,,51.6600786,7.4954392,,,,,,,,,,,,European Union,59379,,,,,,,,,,Lünener Straße,bus_stop,,,North Rhine-Westphalia,,Regierungsbezirk Arnsberg,,,Beifang,,,,Selm,,,,,,,
1281,PT,PRT,Molde,building,,,,,,,,,,,,Molde,,,,,,Santo Onofre e Serra do Bouro,Santo Onofre,,,,Europe,,Portugal,pt,CLD,,,,,,,,,,,,,,,,,,,,,,,,,,39.4194804,-9.16681,,,,,,,,,,,,European Union,2500-568,,,,,,,,,,Rua António Oliveira,,,,Centro,,West,,,,,,,,,,,,,,
1282,NO,NOR,Molde,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,,,,,,,,,,,,,,,,,,62.7379511,7.1655803,,,,,,,,,,,,,6413,,,,,,,,,,Romsdalsgata,,,,,,,,,,,,,Molde,,,,Molde,,,
1283,NO,NOR,Molde,ferry_terminal,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,Molde,,,,,,,,,,,,,,,,,62.7348568,7.1570723,,,,,,,,,,,,,6413,,,,,,,,,,Hamnegata,,,,,,,,,,,,,Molde,,,,,,,
1284,NO,NOR,Molde,ferry_terminal,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Møre og Romsdal,,,,,,,,,Molde,,,,,,,,,,,,,,,,,62.7368944,7.1675012,,,,,,,,,,,,,6413,,,,,,,,,,6240,,,,,,,,,,,,,Molde,,,,,,,
1285,PL,POL,Danzig,city,,,,,,,,,,,,,,,,,,Gdansk,,,,,Europe,,Poland,pl,Gdańsk,,,,,,,,,,,,,,,,,,,,,,,,,,54.347629,18.6452324,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Pomeranian Voivodeship,,,,,,,,,,,,,,,,
1286,PL,POL,Danzig,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,Poland,pl,Gdańsk,,,,,,,,,,,,,,,,,,,,,,,,,,54.361434,18.6282185,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Pomeranian Voivodeship,,,,,,,,,,,,,,,,
1287,US,USA,Danzig,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,McIntosh County,,,,,,,,,,,,,,,,Danzig,,,,,,,,,,46.1380296,-99.474836,,,,,,,,,,,,,,,,,,,,,,,,,,,North Dakota,ND,,,,,,,,,,,,,,,
1288,SE,SWE,Danzig,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,Sweden,se,Hallsberg,,,,,,,,,,,,,,,,Bo,,,,,,,,,,58.9315869,15.5118584,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Örebro County,,,,,Danzig,,,,,,,,,,,
1289,SE,SWE,Danzig,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,Europe,,Sweden,se,Norrköping,,,,,,,,,,,,,,,,,,,,,,,,,,58.5922634,16.1952694,,,,,,,,,,,,European Union,,,,,,,Danzig,,,,,,,,Östergötland County,,Province Östergötland,,,Östantill,,,,Norrköping,,,,,,,
1290,NL,NLD,Danzig,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Netherlands,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4823368,6.0533033,,,,,,,,,,,,European Union,8052BT,,,,,,,,,,Danzig,residential,,,Gelderland,GE,,,,Hattem,,,,Hattem,,,,,,,
1291,PH,PHL,Danzig,road,,,,,,,,,,,,,,,,,,Parañaque,,,,,Asia,,Philippines,ph,Parañaque,,,,,,,,,,,,,,,,,,,,,,,,,,14.4606515,121.0102844,,,,,,BF Northwest,,,,,,,1718,,,,,Metro Manila,,,,,Danzig,residential,,,,,,,,B.F. Homes,,,,,,,,,,,
1292,NL,NLD,Danzig,pub,,,,,,,,,,,,,,,,,,The Hague,,,,,Europe,,Netherlands,nl,,,,,,,,,,,,,,,,,,,,,,9,,,,,52.0810207,4.3157651,,,,,,Museumkwartier,,,,,,European Union,2511CV,Danzig,,,,,,,,,Lange Houtstraat,,,,South Holland,,,,,The Hague,,,,,,,,,,,
1293,DE,DEU,Danzig,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Ostholstein,,,,,,,,,,,,,,,,,,,,,,,,,,54.0738175,10.7737379,,,,,,,,,,,,European Union,23730,,,,,,,,,,Pohnsdorfer Straße,,,,Schleswig-Holstein,SH,,,,,,,,,,,,Danzig,,Sierksdorf,
1294,NL,NLD,Haag,neighbourhood,,,,,,,,,,,,,,,,,,The Hague,,,,,Europe,,Netherlands,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0749456,4.2696802,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,South Holland,,,,,The Hague,,,,,,,,,,,
1295,AT,AUT,Haag,city,,,,,,,,,,,,,,,,,,Gemeinde Haag,,,,,Europe,,Austria,at,Bezirk Amstetten,,,,,,,,,,,,,,,,,,,,,,,,,,48.110135,14.580985,,,,,,,,,,,,European Union,3350,,,,,,,,,,,,,,Lower Austria,,,,,,,,,,,,,,,,
1296,AT,AUT,Haag,city,,,,,,,,,,,,,,,,,,Gemeinde Koblach,,,,,Europe,,Austria,at,Bezirk Feldkirch,,,,,,,,,,,,,,,,,,,,,,,,,,47.3201681,9.6198615,,,,,,,,,,,,European Union,6842,,,,,,,,,,,,,,Vorarlberg,,,,,,,,,,,,,Haag,,,
1297,DE,DEU,Haag,peak,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Landkreis Aschaffenburg,,,,,,,,,,,,,,,,,,,,,,,,,,50.0448106,9.1102025,,,,,,,,Haag,,,,European Union,63867,,,,,,,,,,,,,,Bavaria,,Lower Franconia,,,,,,,,,,,,,Johannesberg,
1298,DE,DEU,Haag,peak,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Main-Kinzig-Kreis,,,,,,,,,,,,,,,,,,,,,,,,,,50.3217207,9.7172741,,,,,,,,Haag,,,,European Union,97799,,,,,,,,,,,,,,Hesse,,Regierungsbezirk Darmstadt,,,,,,,,,,,,,Sinntal,
1299,AT,AUT,Haag,city,,,,,,,,,,,,,,,,,,,,,,,Europe,,Austria,at,Bezirk Amstetten,,,,,,,,,,,,,,,,,,,,,,,,,,48.1119103,14.5650462,,,,,,,,,,,,European Union,3350,,,,,,,,,,,,,,Lower Austria,,,,,,,,,Haag,,,,,,,
1300,DE,DEU,Haag,city,,,,,,,,,,,,,,,,,,Haag,,,,,Europe,,Germany,de,Creußen (VGem),,,,,,,,,,,,,,,,,,,,,,,,,,49.8700965,11.5610943,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Bavaria,,Upper Franconia,,,,,,,,,,,,,,
1301,DE,DEU,Haag,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Landkreis Freyung-Grafenau,,,,,,,,,,,,,,,,,,,,,,,,,,48.8382271,13.4835226,,,,,,,,,,,,European Union,94545,,,,,,,,,,,,,,Bavaria,,Lower Bavaria,,,,,,,,,,,,,Haag,
1302,DE,DEU,Haag,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Landkreis Passau,,,,,,,,,,,,,,,,,,,,,,,,,,48.615356,13.5972095,,,,,,,,,,,,European Union,94051,,,,,,,,,,,,,,Bavaria,,Lower Bavaria,,,,,,,,,,,,,Haag,
1303,RU,RUS,Petersburg,city,,,,,,,,,,,,,,,,,,Saint Petersburg,,,,,Europe,,Russia,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,59.938732,30.316229,,,,,,,,,,,,,190000,,,,,,,,,,,,,,Saint Petersburg,,Центральный район,,,,,,,,,,,,,,
1304,US,USA,Petersburg,county,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Petersburg,,,,,,,,,,,,,,,,,,,,,,,,,,37.1924594,-77.3677408,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,VA,,,,,,,,,,,,,,,
1305,US,USA,Petersburg,city,,,,,,,,,,,,,,,,,,Petersburg,,,,,North America,,USA,us,Petersburg Borough,,,,,,,,,,,,,,,,,,,,,,,,,,56.8127965,-132.95547,,,,,,,,,,,,,99833,,,,,,,,,,,,,,Alaska,AK,,,,,,,,,,,,,,,
1306,US,USA,Petersburg,county,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Petersburg Borough,,,,,,,,,,,,,,,,,,,,,,,,,,56.7512207,-133.4588406,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaska,AK,,,,,,,,,,,,,,,
1307,US,USA,Petersburg,city,,,,,,,,,,,,,,,,,,Petersburg,,,,,North America,,USA,us,Grant County,,,,,,,,,,,,,,,,,,,,,,,,,,38.9924886,-79.123975,,,,,,,,,,,,,26847,,,,,,,,,,,,,,West Virginia,WV,,,,,,,,,,,,,,,
1308,US,USA,Petersburg,city,,,,,,,,,,,,,,,,,,Petersburg,,,,,North America,,USA,us,Pike County,,,,,,,,,,,,,,,,,,,,,,,,,,38.4919935,-87.2786244,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,IN,,,,,,,,,,,,,,,
1309,US,USA,Petersburg,city,,,,,,,,,,,,,,,,,,Petersburg,,,,,North America,,USA,us,Menard County,,,,,,,,,,,,,,,,,,,,,,,,,,40.0117151,-89.8481652,,,,,,,,,,,,,62675,,,,,,,,,,,,,,Illinois,IL,,,,,,,,,,,,,,,
1310,RO,ROU,Petersburg,village,,,,,,,,,,,,,,,,,,,Sânpetru,,,,Europe,,Romania,ro,Brașov,,,,,,,,,,,,,,,,,,,,,,,,,,45.7066415,25.632262,,,,,,,,,,,,European Union,507190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanpetru,
1311,SI,SVN,Petersburg,city,,,,,,,,,,,,,,,,,,Gornji Petrovci,,,,,Europe,,Slovenia,si,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8036921,16.218644,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,HU,HUN,Petersburg,neighbourhood,,,,,,,,,,,,,,,,,,Budapest,11th district,,,,Europe,,Hungary,hu,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4487141,19.0111469,,,,,,,,,,,,European Union,,,,,,Central Hungary,,,,,,,,,,,,,,Péterhegy,,,,,,,,,,,
1313,US,USA,Atlanta,city,,,,,,,,,,,,,,,,,,Atlanta,,,,,North America,,USA,us,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,33.7490987,-84.3901849,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,GA,,,,,,,,,,,,,,,
1314,CA,CAN,Atlanta,city,,,,,,,,,,,,,,,,,,Atlanta,,,,,North America,,Canada,ca,Municipality of the County of Kings,,,,,,,,,,,,,,,,,,,,,,,,,,45.1513902,-64.5040943,,,,,,,,,,,,,,,,,,,,,,,,,,,Nova Scotia,NS,Kings County,,,,,,,,,,,,,,
1315,US,USA,Atlanta,city,,,,,,,,,,,,,,,,,,Atlanta,,,,,North America,,USA,us,Cass County,,,,,,,,,,,,,,,,,,,,,,,,,,33.1162131,-94.1663493,,,,,,,,,,,,,75551,,,,,,,,,,,,,,Texas,TX,,,,,,,,,,,,,,,
1316,US,USA,Atlanta,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Sussex County,,,,,,,,,,,,,,,,Atlanta,,,,,,,,,,38.708725,-75.6779851,,,,,,,,,,,,,,,,,,,,,,,,,,,Delaware,DE,,,,,,,,,,,,,,,
1317,US,USA,Atlanta,city,,,,,,,,,,,,,,,,,,Atlanta,,,,,North America,,USA,us,Logan County,,,,,,,,,,,,,,,,,,,,,,,,,,40.2596504,-89.2332466,,,,,,,,,,,,,,,,,,,,,,,,,,,Illinois,IL,,,,,,,,,,,,,,,
1318,US,USA,Atlanta,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Pickaway County,,,,,,,,,,,,,,,,Atlanta,,,,,,,,,,39.561451,-83.1904672,,Perry Township,,,,,,,,,,,,,,,,,,,,,,,,,Ohio,OH,,,,,,,,,,,,,,,
1319,US,USA,Atlanta,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Steuben County,,,,,,,,,,,,,,,,Atlanta,,,,,,,,,,42.5542347,-77.4724875,,,,,,,,,,,,,14808,,,,,,,,,,,,,,New York,NY,,,,,,,,,,,,,,,
1320,US,USA,Atlanta,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Lincoln County,,,,,,,,,,,,,,,,Atlanta,,,,,,,,,,38.4652328,-114.3313794,,,,,,,,,,,,,,,,,,,,,,,,,,,Nevada,NV,,,,,,,,,,,,,,,
1321,US,USA,Atlanta,village,,,,,,,,,,,,,,,,,,,,,,,North America,,USA,us,Chickasaw County,,,,,,,,,,,,,,,,Atlanta,,,,,,,,,,33.7984483,-89.1475657,,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi,MS,,,,,,,,,,,,,,,
1322,,,Atlanterhavet,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.581921,-38.320312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic Ocean,,,
1323,NO,NOR,Atlanterhavet,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,Norway,no,Kvinesdal,,,,,,,,,,,,,,,,,,,,,,,,,,58.68856,7.12868,,,,,,,,,,,,,,,,,,,,,,,,,,,Vest-Agder,,,,,,,,,,,,,,,,
1324,DE,DEU,Bayern,state,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9467562,11.4038717,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Bavaria,,,,,,,,,,,,,,,,
1325,DE,DEU,Bayern,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Marquartstein (VGem),,,,,,,,,,,,,,,,Bayern,,,,,,,,,,47.7952468,12.5339893,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Bavaria,,Upper Bavaria,,,,,,,,,,,,,,
1326,FR,FRA,Bayern,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Altkirch,,,,,,,,,,,,,,,,,,,,,,,,,,47.528916,7.1876801,,Bayern,,,,,,,,,,European Union,68580,,,,,,,,,,,,,,Grand Est,GES,Haut-Rhin,,,,,,,,,,,,,Seppois-le-Haut,
1327,DE,DEU,Bayern,road,,,,,,,,,,,,,,,,,,Saarbrücken,Bezirk Mitte,,,,Europe,,Germany,de,Regionalverband Saarbrücken,,,,,,,,,,,,,,,,,,,,,,,,,,49.2317678,7.0109327,,,,,,Bruchwiese,,,,,,European Union,66111,,,,,,,,,,Bayernstraße,,,,Saarland,SL,,,,Preußenviertel,,,,,,,,Bayern,,,
1328,GB,GBR,Bayern,building,,,,,,,,,,,,Bayern,,,,,,,,,,,Europe,,United Kingdom,gb,Essex,ESS,,,,,,,,,,,,,,,,,,,,,,,,,51.8359336,1.2108691,,,,,,,,,,,,European Union,CO13 0JB,,,,,,,,,,Westbury Road,,,,England,ENG,East of England,,,Frinton and Walton,,,,,,,,,,Great Holland,
1329,DE,DEU,Bayern,road,,,,,,,,,,,,,,,,,,,,,,,Europe,,Germany,de,Schöllkrippen,,,,,,,,,,,,,,,,,,,,,,,,,,50.1131828,9.252525,,,,,,,,,,,,European Union,63825,,,,,,,,,,Kahler Straße,,,,Bavaria,,Lower Franconia,,,Oberwestern,,,,,,,,Bayern,,Westerngrund,
1330,DE,DEU,Bayern,bus_stop,,,,,,,,,,,,,Bayern,,,,,Staudach-Egerndach,,,,,Europe,,Germany,de,Marquartstein (VGem),,,,,,,,,,,,,,,,,,,,,,,,,,47.7953372,12.5339171,,,,,,,,,,,,European Union,83224,,,,,,,,,,TS 5,bus_stop,,,Bavaria,,Upper Bavaria,,,Vorderalm,,,,,,,,,,,
1331,JP,JPN,Bayern,restaurant,,,,,,,,,,,,,,,,,,,,,,,Asia,,Japan,jp,Usu,,,,,,,,,,,,,,,,,,,,,,,,,,42.5553837,140.8622176,,,,,,,,,,,,,〒049-5731,,,,,Iburi Subprefecture,,Bayern,,,Toyako Park Line,,,,Hokkaidō Prefecture,,,,,,,,,Sobetsu,,,,,,,
1332,CN,CHN,Bayern,restaurant,,,,,,,,,,,,,,,,,,,,,,,Asia,,PRC,cn,Kunshan City,,,,,,,,,,,,,,,,,,,,,,,,,,31.3780096,120.9702927,,,,,,,,,,,,,215300,,,,,,,Bayern,,,朝阳西路,,,,Jiangsu,,Suzhou City,,,,,,,Yushan,,,,,,,
1333,UZ,UZB,Bayern,cafe,,,,,,,,,,,,,,Bayern,,,,Chirchiq,,,,,Asia,,Uzbekistan,uz,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4569223,69.5535315,,,,,,9-й микрорайон,,,,,,,111700,,,,,,,,,,улица 50-летия города Чирчика,,,,Tashkent Region,,,,,,,,,,,,,,,,
1334,FR,FRA,Marseille,city,,,,,,,,,,,,,,,,,,Marseille,,,,,Europe,,France,fr,Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,43.2961743,5.3699525,,,,,,,,,,,,European Union,13000,,,,,,,,,,,,,,Provence-Alpes-Côte d'Azur,PAC,Bouches-du-Rhône,,,,,,,,,,,,,,
1335,FR,FRA,Marseille,county,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,43.3015041,5.5480033,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Provence-Alpes-Côte d'Azur,PAC,Bouches-du-Rhône,,,,,,,,,,,,,,
1336,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Villeneuve-sur-Lot,,,,,,,,,,,,,,,,Marseille,,,,,,,,,,44.4376097,0.9356249,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,New Aquitaine,,Lot-et-Garonne,,,,,,,,,,,,,,
1337,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Castres,,,,,,,,,,,,,,,,Marseille,,,,,,,,,,43.6239848,1.8841326,,,,,,,,,,,,European Union,,,,,,,,,,,,,,,Occitania,,Tarn,,,,,,,,,,,,,,
1338,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Sarlat-la-Canéda,,,,,,,,,,,,,,,,La Marseille,,,,,,,,,,45.2369682,1.188781,,,,,,,,,,,,European Union,24390,,,,,,,,,,,,,,New Aquitaine,,Dordogne,,,,,,,,,,,,,,
1339,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,,43.3365518,1.6533668,,,,,,,,,,,,European Union,31560,,,,,,,,,,,,,,Occitania,,Haute-Garonne,,,Marseille,,,,,,,,,,Montgeard,
1340,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Saint-Brieuc,,,,,,,,,,,,,,,,,,,,,,,,,,48.3005645,-2.7574964,,,,,,,,,,,,European Union,22150,,,,,,,,,,,,,,Brittany,,Côtes-d'Armor,,,Marseille,,,,,,,,,,Gausson,
1341,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Nérac,,,,,,,,,,,,,,,,,,,,,,,,,,43.9978163,0.1022019,,,,,,,,,,,,European Union,47170,,,,,,,,,,,,,,New Aquitaine,,Lot-et-Garonne,,,Marseille,,,,,,,,,,Saint-Pé-Saint-Simon,
1342,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,Les Coteaux Périgourdins,Chavagnac,,,,Europe,,France,fr,Sarlat-la-Canéda,,,,,,,,,,,,,,,,,,,,,,,,,,45.0709686,1.3887402,,Marseille,,,,,,,,,,European Union,24120,,,,,,,,,,,,,,New Aquitaine,,Dordogne,,,,,,,,,,,,,,
1343,FR,FRA,Marseille,village,,,,,,,,,,,,,,,,,,,,,,,Europe,,France,fr,Auch,,,,,,,,,,,,,,,,,,,,,,,,,,43.5880684,0.8167475,,Marseille,,,,,,,,,,European Union,32200,,,,,,,,,,,,,,Occitania,,Gers,,,,,,,,,,,,,Saint-Caprais,
